num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
8,2,2025-05-16,541f6e1691,Grandella,хранение,5,1456.24,6
8,2,2025-05-16,541f6e1691,Belvedere,текстиль,5,4838.64,12
8,2,2025-05-16,541f6e1691,Arcoroc,посуда,5,4084.51,18
8,2,2025-05-16,541f6e1691,3M Command,хранение,2,4268.59,6
8,2,2025-05-16,541f6e1691,Domestos,бытовая химия,3,2148.7,3
8,2,2025-05-16,541f6e1691,Сонкрафт,текстиль,4,4742.15,2
8,2,2025-05-16,02519d558a,Lotte Chemical,хранение,3,3937.66,15
8,2,2025-05-16,02519d558a,Arcoroc,посуда,3,4976.16,4
8,2,2025-05-16,02519d558a,Zapak,хранение,5,2819.87,28
8,2,2025-05-16,02519d558a,Bella,текстиль,5,2058.06,18
8,2,2025-05-16,02519d558a,Greenland,текстиль,5,2287.34,29
8,2,2025-05-16,02519d558a,Comet,бытовая химия,2,4734.39,4
8,2,2025-05-16,02519d558a,ProfiLine,посуда,5,1297.48,17
8,2,2025-05-16,02519d558a,Emily,хранение,5,2961.79,4
8,2,2025-05-16,7c2852d47b,Lotte Chemical,хранение,5,2427.75,6
8,2,2025-05-16,7c2852d47b,Zapak,хранение,1,2780.81,4
8,2,2025-05-16,7c2852d47b,ProfiLine,посуда,1,1336.36,2
8,2,2025-05-16,7c2852d47b,Camelion,декор,2,2579.92,6
8,2,2025-05-16,7c2852d47b,Bella,текстиль,3,920.82,7
8,2,2025-05-16,7c2852d47b,Lotte Chemical,хранение,5,2822.82,16
8,2,2025-05-16,7c2852d47b,Belvedere,текстиль,1,3722.31,5
8,2,2025-05-16,74aee61a78,Comet,бытовая химия,2,913.38,7
8,2,2025-05-16,74aee61a78,Grandella,хранение,2,390.89,22
8,2,2025-05-16,74aee61a78,Flower Fantasy,декор,2,3560.73,29
8,2,2025-05-16,cdf0a8b4da,Zapak,хранение,1,477.09,20
8,2,2025-05-16,cdf0a8b4da,Tescoma,посуда,1,4668.34,21
8,2,2025-05-16,cdf0a8b4da,Zewa,бытовая химия,5,823.01,8
8,2,2025-05-16,cdf0a8b4da,Camelion,декор,4,4102.55,14
8,2,2025-05-16,cdf0a8b4da,MyFamilyBook,декор,5,2595.37,24
8,2,2025-05-16,cdf0a8b4da,Ceramica De Bolsico,посуда,5,972.28,3
8,2,2025-05-16,cdf0a8b4da,Belvedere,текстиль,2,883.67,16
8,2,2025-05-16,cdf0a8b4da,Pril,бытовая химия,2,1582.22,30
8,2,2025-05-16,cdf0a8b4da,Flower Fantasy,декор,4,3692.05,13
8,2,2025-05-16,cdf0a8b4da,3M Command,хранение,2,3428.03,6
8,2,2025-05-16,8ff7e495dc,Domestos,бытовая химия,2,115.84,12
8,2,2025-05-16,8ff7e495dc,Belvedere,текстиль,2,2966.81,18
8,2,2025-05-16,8ff7e495dc,3M Command,хранение,1,2879.42,4
8,2,2025-05-16,e45e05fd86,Domestos,бытовая химия,2,4827.07,26
8,2,2025-05-16,e45e05fd86,Сонкрафт,текстиль,2,4459.38,3
8,2,2025-05-16,e45e05fd86,Bella,текстиль,4,1026.66,9
8,2,2025-05-16,e45e05fd86,Megusto,посуда,4,2301.54,14
8,2,2025-05-16,e5590b3ace,Zewa,бытовая химия,5,341.28,9
8,2,2025-05-16,e5590b3ace,Domestos,бытовая химия,4,1997.84,19
8,2,2025-05-16,e5590b3ace,Pril,бытовая химия,5,4289.46,18
8,2,2025-05-16,e5590b3ace,Greenland,текстиль,1,1711.88,20
8,2,2025-05-16,e5590b3ace,Aromatikum,декор,5,2964.05,26
8,2,2025-05-16,e5590b3ace,Pril,бытовая химия,3,3607.38,1
8,2,2025-05-16,64bd8dc51c,Aromatikum,декор,1,1375.57,16
8,2,2025-05-16,64bd8dc51c,Giraffa,текстиль,2,1509.38,6
8,2,2025-05-16,64bd8dc51c,Flower Fantasy,декор,2,4862.18,8
8,2,2025-05-16,64bd8dc51c,Zapak,хранение,5,4372.59,6
8,2,2025-05-16,64bd8dc51c,Emily,хранение,5,450.28,30
8,2,2025-05-16,64b422af2e,Emily,хранение,2,2940.99,8
8,2,2025-05-16,64b422af2e,Zapak,хранение,1,2063.67,22
8,2,2025-05-16,64b422af2e,Flower Fantasy,декор,4,1556.58,15
8,2,2025-05-16,64b422af2e,Tescoma,посуда,1,3817.11,1
8,2,2025-05-16,64b422af2e,Tescoma,посуда,4,3984.8,17
8,2,2025-05-16,64b422af2e,Сонкрафт,текстиль,5,3683.38,0
8,2,2025-05-16,8bd7162339,MyFamilyBook,декор,4,3777.19,25
8,2,2025-05-16,8bd7162339,Flower Fantasy,декор,1,3571.87,15
8,2,2025-05-16,8bd7162339,Pril,бытовая химия,2,482.93,20
8,2,2025-05-16,8bd7162339,Aromatikum,декор,1,3243.36,4
8,2,2025-05-16,8bd7162339,Flower Fantasy,декор,4,1460.35,29
8,2,2025-05-16,8bd7162339,Aromatikum,декор,2,1572.71,4
8,2,2025-05-16,8bd7162339,ProfiLine,посуда,5,3039.97,23
8,2,2025-05-16,55b7952b99,Emily,хранение,3,3361.04,21
8,2,2025-05-16,55b7952b99,Grandella,хранение,4,2689.86,17
8,2,2025-05-16,55b7952b99,Domestos,бытовая химия,5,3022.62,24
8,2,2025-05-16,55b7952b99,Grandella,хранение,1,1698.85,23
8,2,2025-05-16,3929cc65e5,Greenland,текстиль,3,164.53,12
8,2,2025-05-16,3929cc65e5,Westwing,декор,2,3158.98,11
8,2,2025-05-16,3929cc65e5,MyFamilyBook,декор,4,3206.58,26
8,2,2025-05-16,3929cc65e5,Grandella,хранение,3,2200.19,3
8,2,2025-05-16,3929cc65e5,Comet,бытовая химия,5,597.79,6
8,2,2025-05-16,08a169dcf8,Greenland,текстиль,4,297.86,2
8,2,2025-05-16,08a169dcf8,3M Command,хранение,3,2007.91,20
8,2,2025-05-16,8be077b7b8,Greenland,текстиль,3,2049.34,18
8,2,2025-05-16,8be077b7b8,Vanish,бытовая химия,3,2016.92,19
8,2,2025-05-16,8be077b7b8,Belvedere,текстиль,3,331.69,21
8,2,2025-05-16,8be077b7b8,Pril,бытовая химия,5,2921.06,10
8,2,2025-05-16,8be077b7b8,3M Command,хранение,3,1435.39,10
8,2,2025-05-16,8be077b7b8,Сонкрафт,текстиль,5,3895.95,12
8,2,2025-05-16,289468f083,Ceramica De Bolsico,посуда,5,4343.1,27
8,2,2025-05-16,289468f083,Bella,текстиль,2,1906.69,0
8,2,2025-05-16,289468f083,ProfiLine,посуда,2,908.63,28
8,2,2025-05-16,289468f083,MyFamilyBook,декор,3,879.78,4
8,2,2025-05-16,289468f083,Westwing,декор,4,4183.73,23
8,2,2025-05-16,289468f083,Vanish,бытовая химия,5,4491.66,16
8,2,2025-05-16,289468f083,Domestos,бытовая химия,2,1447.45,12
8,2,2025-05-16,49e2a5f052,Vanish,бытовая химия,4,180.86,18
8,2,2025-05-16,49e2a5f052,Сонкрафт,текстиль,1,3949.35,3
8,2,2025-05-16,49e2a5f052,Camelion,декор,3,2306.64,10
8,2,2025-05-16,49e2a5f052,Pril,бытовая химия,2,2946.97,23
8,2,2025-05-16,49e2a5f052,Tescoma,посуда,1,1280.38,26
8,2,2025-05-16,49e2a5f052,Aromatikum,декор,2,2645.54,0
8,2,2025-05-16,49e2a5f052,Grandella,хранение,2,3650.03,18
8,2,2025-05-16,49e2a5f052,Westwing,декор,1,3489.94,0
