num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
7,4,2025-05-16,fc7baa4b60,Flower Fantasy,декор,2,4049.73,8
7,4,2025-05-16,fc7baa4b60,Emily,хранение,2,2313.02,24
7,4,2025-05-16,fc7baa4b60,Comet,бытовая химия,4,4021.17,9
7,4,2025-05-16,fc7baa4b60,Megusto,посуда,1,1453.68,5
7,4,2025-05-16,d3da9a6e8c,Ceramica De Bolsico,посуда,2,270.32,19
7,4,2025-05-16,d3da9a6e8c,Vanish,бытовая химия,1,2225.38,21
7,4,2025-05-16,d3da9a6e8c,3M Command,хранение,5,3093.81,23
7,4,2025-05-16,d3da9a6e8c,Arcoroc,посуда,2,3953.73,26
7,4,2025-05-16,d3da9a6e8c,MyFamilyBook,декор,2,3851.82,8
7,4,2025-05-16,f7790cd8e9,Pril,бытовая химия,1,3705.19,14
7,4,2025-05-16,f7790cd8e9,Greenland,текстиль,3,1553.0,24
7,4,2025-05-16,40168aee35,Ceramica De Bolsico,посуда,5,2004.55,25
7,4,2025-05-16,40168aee35,Greenland,текстиль,4,1204.14,4
7,4,2025-05-16,40168aee35,Comet,бытовая химия,3,1773.53,6
7,4,2025-05-16,40168aee35,Ceramica De Bolsico,посуда,3,1357.97,28
7,4,2025-05-16,40168aee35,Grandella,хранение,4,2926.76,1
7,4,2025-05-16,0879b418c5,Flower Fantasy,декор,4,1962.38,26
7,4,2025-05-16,0879b418c5,Zewa,бытовая химия,3,2557.09,13
7,4,2025-05-16,0879b418c5,Сонкрафт,текстиль,4,741.3,7
7,4,2025-05-16,0879b418c5,3M Command,хранение,1,1458.26,27
7,4,2025-05-16,0879b418c5,Pril,бытовая химия,4,2575.93,25
7,4,2025-05-16,0879b418c5,Tescoma,посуда,2,1413.8,8
7,4,2025-05-16,0879b418c5,ProfiLine,посуда,2,235.12,1
7,4,2025-05-16,0879b418c5,Arcoroc,посуда,1,4708.9,19
7,4,2025-05-16,6213b31e35,Vanish,бытовая химия,5,4538.83,14
7,4,2025-05-16,6213b31e35,MyFamilyBook,декор,1,1290.54,19
7,4,2025-05-16,6213b31e35,Domestos,бытовая химия,4,1189.18,19
7,4,2025-05-16,6213b31e35,Westwing,декор,3,2259.79,14
7,4,2025-05-16,6213b31e35,ProfiLine,посуда,2,2871.24,14
7,4,2025-05-16,cfdd7f7ae4,Zapak,хранение,4,537.01,29
7,4,2025-05-16,cfdd7f7ae4,Zapak,хранение,5,3388.14,23
7,4,2025-05-16,cfdd7f7ae4,Camelion,декор,2,799.88,6
7,4,2025-05-16,cfdd7f7ae4,Zapak,хранение,3,1505.07,27
7,4,2025-05-16,cfdd7f7ae4,Emily,хранение,3,4079.64,28
7,4,2025-05-16,cfdd7f7ae4,MyFamilyBook,декор,3,4169.52,8
7,4,2025-05-16,d4df43cb95,Tescoma,посуда,5,1816.07,30
7,4,2025-05-16,d4df43cb95,Arcoroc,посуда,5,3439.71,12
7,4,2025-05-16,d4df43cb95,MyFamilyBook,декор,3,876.21,20
7,4,2025-05-16,d4df43cb95,Belvedere,текстиль,4,4550.62,19
7,4,2025-05-16,d4df43cb95,Giraffa,текстиль,5,470.16,30
7,4,2025-05-16,d4df43cb95,Pril,бытовая химия,2,3499.53,12
7,4,2025-05-16,d4df43cb95,Zapak,хранение,2,3827.15,28
7,4,2025-05-16,d4df43cb95,Ceramica De Bolsico,посуда,3,876.87,13
7,4,2025-05-16,d4df43cb95,Zapak,хранение,1,4670.74,9
7,4,2025-05-16,d4df43cb95,Aromatikum,декор,5,3991.84,29
7,4,2025-05-16,c3e6c354d4,Lotte Chemical,хранение,5,1661.65,19
7,4,2025-05-16,c3e6c354d4,Flower Fantasy,декор,3,1191.34,20
7,4,2025-05-16,c3e6c354d4,Belvedere,текстиль,5,3113.67,14
7,4,2025-05-16,c3e6c354d4,Grandella,хранение,1,2805.15,3
7,4,2025-05-16,c3e6c354d4,Camelion,декор,5,2866.52,26
7,4,2025-05-16,c3e6c354d4,MyFamilyBook,декор,1,1371.56,10
7,4,2025-05-16,3b7c3c587f,Grandella,хранение,4,2347.79,14
7,4,2025-05-16,3b7c3c587f,Grandella,хранение,1,1698.34,8
7,4,2025-05-16,3b7c3c587f,Zapak,хранение,3,4993.84,21
7,4,2025-05-16,3b7c3c587f,Belvedere,текстиль,4,473.1,14
7,4,2025-05-16,3b7c3c587f,ProfiLine,посуда,5,3385.65,9
7,4,2025-05-16,3b7c3c587f,Pril,бытовая химия,5,303.17,18
7,4,2025-05-16,3b7c3c587f,Giraffa,текстиль,1,511.71,25
7,4,2025-05-16,3b7c3c587f,Сонкрафт,текстиль,3,3768.47,20
7,4,2025-05-16,3b7c3c587f,Bella,текстиль,4,3670.67,8
7,4,2025-05-16,c7e0e25f36,Camelion,декор,4,158.54,20
7,4,2025-05-16,c7e0e25f36,Belvedere,текстиль,4,1472.51,0
7,4,2025-05-16,c7e0e25f36,Grandella,хранение,2,4416.99,1
7,4,2025-05-16,c7e0e25f36,Westwing,декор,2,2712.46,15
7,4,2025-05-16,c7e0e25f36,Vanish,бытовая химия,1,2436.86,3
7,4,2025-05-16,c7e0e25f36,Flower Fantasy,декор,1,2837.47,10
7,4,2025-05-16,4de2a3581a,Pril,бытовая химия,4,1803.92,6
7,4,2025-05-16,4de2a3581a,Westwing,декор,4,4746.37,3
7,4,2025-05-16,4de2a3581a,MyFamilyBook,декор,5,63.66,15
7,4,2025-05-16,4de2a3581a,Domestos,бытовая химия,3,1973.29,3
7,4,2025-05-16,4de2a3581a,Vanish,бытовая химия,4,781.7,13
7,4,2025-05-16,4de2a3581a,Zapak,хранение,4,2890.44,10
7,4,2025-05-16,4de2a3581a,Zewa,бытовая химия,4,3077.75,5
7,4,2025-05-16,4de2a3581a,Bella,текстиль,2,3415.86,25
7,4,2025-05-16,4de2a3581a,Greenland,текстиль,2,3500.44,12
7,4,2025-05-16,4de2a3581a,3M Command,хранение,3,4407.53,20
