num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
6,4,2025-05-16,661213e027,Giraffa,текстиль,1,2078.28,19
6,4,2025-05-16,661213e027,Flower Fantasy,декор,5,3324.56,15
6,4,2025-05-16,661213e027,Greenland,текстиль,5,3198.51,12
6,4,2025-05-16,661213e027,ProfiLine,посуда,1,3971.58,6
6,4,2025-05-16,661213e027,Emily,хранение,2,1947.67,0
6,4,2025-05-16,2fba95286c,Tescoma,посуда,5,3717.77,18
6,4,2025-05-16,2fba95286c,Zapak,хранение,5,1152.55,5
6,4,2025-05-16,2fba95286c,Giraffa,текстиль,3,3522.06,28
6,4,2025-05-16,2fba95286c,Vanish,бытовая химия,1,2002.58,22
6,4,2025-05-16,2fba95286c,Arcoroc,посуда,4,1722.92,15
6,4,2025-05-16,2fba95286c,Belvedere,текстиль,4,2288.56,23
6,4,2025-05-16,2fba95286c,Domestos,бытовая химия,1,3384.08,25
6,4,2025-05-16,2fba95286c,Giraffa,текстиль,3,4163.07,0
6,4,2025-05-16,2fba95286c,Domestos,бытовая химия,4,4873.38,30
6,4,2025-05-16,2fba95286c,Giraffa,текстиль,3,2259.89,7
6,4,2025-05-16,66c2c42c8c,Emily,хранение,4,2808.28,20
6,4,2025-05-16,66c2c42c8c,3M Command,хранение,1,2541.52,6
6,4,2025-05-16,3ccbdb788f,Tescoma,посуда,2,4797.02,18
6,4,2025-05-16,3ccbdb788f,Arcoroc,посуда,1,3211.83,1
6,4,2025-05-16,3ccbdb788f,Emily,хранение,2,3953.76,1
6,4,2025-05-16,3ccbdb788f,Lotte Chemical,хранение,2,4825.44,16
6,4,2025-05-16,39af90c9bc,Domestos,бытовая химия,1,4922.44,10
6,4,2025-05-16,39af90c9bc,Greenland,текстиль,2,2729.87,1
6,4,2025-05-16,39af90c9bc,MyFamilyBook,декор,5,4119.95,2
6,4,2025-05-16,5b2b0c2c4c,Bella,текстиль,2,4944.97,24
6,4,2025-05-16,5b2b0c2c4c,Arcoroc,посуда,3,738.61,17
6,4,2025-05-16,5b2b0c2c4c,Comet,бытовая химия,4,1532.56,10
6,4,2025-05-16,5b2b0c2c4c,Bella,текстиль,5,2421.81,8
6,4,2025-05-16,5b2b0c2c4c,Bella,текстиль,4,4023.5,21
6,4,2025-05-16,5b2b0c2c4c,Emily,хранение,1,308.82,29
6,4,2025-05-16,5b2b0c2c4c,Grandella,хранение,5,2019.04,21
6,4,2025-05-16,5b2b0c2c4c,Belvedere,текстиль,4,3893.94,11
6,4,2025-05-16,3df1408d44,Zewa,бытовая химия,2,151.83,7
6,4,2025-05-16,3df1408d44,Tescoma,посуда,5,3971.0,4
6,4,2025-05-16,3df1408d44,Zewa,бытовая химия,1,272.83,13
6,4,2025-05-16,fe2e282db4,Arcoroc,посуда,5,3801.49,30
6,4,2025-05-16,fe2e282db4,Giraffa,текстиль,4,1416.38,8
6,4,2025-05-16,fe2e282db4,Lotte Chemical,хранение,2,396.25,20
6,4,2025-05-16,fe2e282db4,Pril,бытовая химия,2,4297.17,19
6,4,2025-05-16,fe2e282db4,Domestos,бытовая химия,4,4136.91,22
6,4,2025-05-16,fe2e282db4,Camelion,декор,3,877.37,26
6,4,2025-05-16,0561ffafe7,Zewa,бытовая химия,5,1701.41,12
6,4,2025-05-16,0561ffafe7,Flower Fantasy,декор,1,2730.3,15
6,4,2025-05-16,0561ffafe7,Giraffa,текстиль,1,1558.07,19
6,4,2025-05-16,0561ffafe7,Tescoma,посуда,2,2925.22,16
6,4,2025-05-16,0561ffafe7,Westwing,декор,4,3310.24,4
6,4,2025-05-16,0561ffafe7,Bella,текстиль,4,1173.6,15
6,4,2025-05-16,0561ffafe7,Tescoma,посуда,3,1051.97,2
6,4,2025-05-16,71fd518df2,Westwing,декор,3,1183.67,27
6,4,2025-05-16,71fd518df2,Aromatikum,декор,4,3821.5,22
6,4,2025-05-16,71fd518df2,Bella,текстиль,1,3098.29,19
6,4,2025-05-16,71fd518df2,Aromatikum,декор,5,4982.19,5
6,4,2025-05-16,71fd518df2,Belvedere,текстиль,3,3159.9,30
6,4,2025-05-16,4a876084c4,Lotte Chemical,хранение,3,1193.45,21
6,4,2025-05-16,1a8a1d9f85,Aromatikum,декор,4,1182.76,0
6,4,2025-05-16,030d1cb7e3,3M Command,хранение,4,4503.85,15
6,4,2025-05-16,030d1cb7e3,Westwing,декор,4,4677.1,7
6,4,2025-05-16,030d1cb7e3,Westwing,декор,3,808.86,30
6,4,2025-05-16,030d1cb7e3,Arcoroc,посуда,3,576.87,30
6,4,2025-05-16,030d1cb7e3,Tescoma,посуда,3,3812.34,5
6,4,2025-05-16,030d1cb7e3,Arcoroc,посуда,5,2157.96,16
6,4,2025-05-16,5261d1317d,Greenland,текстиль,5,2831.13,11
6,4,2025-05-16,5261d1317d,Сонкрафт,текстиль,4,345.36,20
6,4,2025-05-16,5261d1317d,Aromatikum,декор,5,2365.15,16
6,4,2025-05-16,1f7fdc7f6c,Bella,текстиль,4,430.46,8
6,4,2025-05-16,1f7fdc7f6c,Bella,текстиль,5,4656.49,24
6,4,2025-05-16,1f7fdc7f6c,Tescoma,посуда,5,4269.14,17
6,4,2025-05-16,1f7fdc7f6c,Arcoroc,посуда,3,2090.65,30
6,4,2025-05-16,1f7fdc7f6c,3M Command,хранение,4,2449.52,14
6,4,2025-05-16,9fc736edcb,Lotte Chemical,хранение,4,4324.52,14
6,4,2025-05-16,9fc736edcb,Zapak,хранение,2,4458.07,18
6,4,2025-05-16,9fc736edcb,Aromatikum,декор,4,528.2,27
6,4,2025-05-16,9fc736edcb,ProfiLine,посуда,5,1958.55,4
6,4,2025-05-16,9fc736edcb,Belvedere,текстиль,2,2426.88,9
6,4,2025-05-16,9fc736edcb,Camelion,декор,5,4088.93,17
6,4,2025-05-16,9fc736edcb,ProfiLine,посуда,4,2368.45,2
6,4,2025-05-16,9fc736edcb,Zewa,бытовая химия,5,3762.3,7
6,4,2025-05-16,9fc736edcb,Aromatikum,декор,1,3933.27,17
6,4,2025-05-16,0366da016d,Arcoroc,посуда,3,1625.76,25
6,4,2025-05-16,0366da016d,Belvedere,текстиль,4,845.25,13
6,4,2025-05-16,0366da016d,Comet,бытовая химия,1,2005.25,30
6,4,2025-05-16,0366da016d,Comet,бытовая химия,1,4534.54,12
6,4,2025-05-16,0366da016d,Сонкрафт,текстиль,2,4499.62,15
6,4,2025-05-16,0366da016d,Arcoroc,посуда,1,1552.57,13
6,4,2025-05-16,0366da016d,Aromatikum,декор,4,854.77,17
6,4,2025-05-16,0366da016d,Aromatikum,декор,2,2128.51,19
6,4,2025-05-16,0366da016d,Megusto,посуда,2,2023.82,9
6,4,2025-05-16,9845ee7005,Tescoma,посуда,4,1025.21,2
6,4,2025-05-16,9845ee7005,Zewa,бытовая химия,3,2208.77,20
6,4,2025-05-16,9845ee7005,Pril,бытовая химия,5,3862.59,1
6,4,2025-05-16,9845ee7005,ProfiLine,посуда,2,4886.28,20
