num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
5,4,2025-05-16,7ebecefdcf,Greenland,текстиль,5,4585.21,11
5,4,2025-05-16,7ebecefdcf,Vanish,бытовая химия,5,1072.15,0
5,4,2025-05-16,7ebecefdcf,Aromatikum,декор,5,3841.24,30
5,4,2025-05-16,7ebecefdcf,Megusto,посуда,2,476.5,17
5,4,2025-05-16,7ebecefdcf,Aromatikum,декор,3,3666.25,19
5,4,2025-05-16,7ebecefdcf,Greenland,текстиль,5,3162.19,26
5,4,2025-05-16,799266a423,Emily,хранение,4,1621.54,1
5,4,2025-05-16,799266a423,Camelion,декор,1,921.53,16
5,4,2025-05-16,799266a423,Giraffa,текстиль,5,3746.18,21
5,4,2025-05-16,799266a423,Сонкрафт,текстиль,1,1514.9,21
5,4,2025-05-16,799266a423,MyFamilyBook,декор,2,1311.13,18
5,4,2025-05-16,799266a423,Pril,бытовая химия,2,4793.75,25
5,4,2025-05-16,799266a423,Comet,бытовая химия,4,1406.15,9
5,4,2025-05-16,799266a423,Flower Fantasy,декор,4,4257.68,11
5,4,2025-05-16,9023d9c205,Flower Fantasy,декор,3,1089.37,27
5,4,2025-05-16,9023d9c205,Belvedere,текстиль,4,1730.02,11
5,4,2025-05-16,9023d9c205,Camelion,декор,1,707.21,22
5,4,2025-05-16,9023d9c205,Greenland,текстиль,4,2952.18,11
5,4,2025-05-16,9023d9c205,Camelion,декор,4,426.18,17
5,4,2025-05-16,9023d9c205,Lotte Chemical,хранение,3,2214.69,0
5,4,2025-05-16,9023d9c205,Flower Fantasy,декор,2,1732.98,7
5,4,2025-05-16,9023d9c205,Vanish,бытовая химия,1,4632.51,5
5,4,2025-05-16,9023d9c205,ProfiLine,посуда,3,1434.57,16
5,4,2025-05-16,e967ecb1eb,Emily,хранение,4,209.86,7
5,4,2025-05-16,e967ecb1eb,Domestos,бытовая химия,2,4040.37,6
5,4,2025-05-16,e967ecb1eb,Arcoroc,посуда,1,1995.88,25
5,4,2025-05-16,e967ecb1eb,Megusto,посуда,3,912.36,21
5,4,2025-05-16,9d0f7a1f59,Arcoroc,посуда,1,2005.58,2
5,4,2025-05-16,321f080966,Greenland,текстиль,3,3499.89,1
5,4,2025-05-16,321f080966,Grandella,хранение,2,1378.66,10
5,4,2025-05-16,321f080966,Сонкрафт,текстиль,1,3327.46,18
5,4,2025-05-16,ff70de773e,Megusto,посуда,1,2165.75,1
5,4,2025-05-16,2c4c708375,Aromatikum,декор,2,856.48,30
5,4,2025-05-16,7d6648c8ed,Zewa,бытовая химия,5,2677.33,13
5,4,2025-05-16,7d6648c8ed,Emily,хранение,4,4494.14,23
5,4,2025-05-16,7d6648c8ed,Greenland,текстиль,3,181.38,12
5,4,2025-05-16,f55381baf8,MyFamilyBook,декор,1,300.81,18
5,4,2025-05-16,f55381baf8,Megusto,посуда,1,2532.76,30
5,4,2025-05-16,f55381baf8,ProfiLine,посуда,2,333.77,16
5,4,2025-05-16,f55381baf8,Belvedere,текстиль,3,4301.21,27
5,4,2025-05-16,f55381baf8,Camelion,декор,5,850.0,12
5,4,2025-05-16,f55381baf8,Сонкрафт,текстиль,4,248.88,1
5,4,2025-05-16,f55381baf8,MyFamilyBook,декор,3,820.13,30
5,4,2025-05-16,f55381baf8,Bella,текстиль,4,2549.48,25
5,4,2025-05-16,f55381baf8,Lotte Chemical,хранение,3,4255.77,16
5,4,2025-05-16,f55381baf8,Zewa,бытовая химия,4,4897.22,2
5,4,2025-05-16,108a459706,Tescoma,посуда,4,4424.34,2
5,4,2025-05-16,108a459706,Domestos,бытовая химия,2,4376.46,20
5,4,2025-05-16,f884e6bcb3,Belvedere,текстиль,2,4493.65,16
5,4,2025-05-16,f884e6bcb3,Giraffa,текстиль,5,171.76,8
5,4,2025-05-16,f884e6bcb3,Giraffa,текстиль,5,2131.46,26
5,4,2025-05-16,f884e6bcb3,Belvedere,текстиль,1,2079.85,7
5,4,2025-05-16,f884e6bcb3,Lotte Chemical,хранение,4,443.1,16
5,4,2025-05-16,f884e6bcb3,Ceramica De Bolsico,посуда,2,2344.4,26
5,4,2025-05-16,f884e6bcb3,Comet,бытовая химия,5,1909.95,19
5,4,2025-05-16,f884e6bcb3,Domestos,бытовая химия,5,4008.33,30
5,4,2025-05-16,f884e6bcb3,Aromatikum,декор,2,2226.49,20
5,4,2025-05-16,f884e6bcb3,Pril,бытовая химия,5,503.38,27
5,4,2025-05-16,b32e1bd12e,Tescoma,посуда,3,4319.66,6
5,4,2025-05-16,b32e1bd12e,Lotte Chemical,хранение,5,4949.79,10
5,4,2025-05-16,b32e1bd12e,Pril,бытовая химия,2,645.56,1
5,4,2025-05-16,b32e1bd12e,Belvedere,текстиль,4,3837.76,18
5,4,2025-05-16,b32e1bd12e,Сонкрафт,текстиль,1,2448.32,19
5,4,2025-05-16,040f44f915,Westwing,декор,4,4423.32,4
5,4,2025-05-16,040f44f915,Tescoma,посуда,4,2082.76,10
5,4,2025-05-16,6b305ef999,Megusto,посуда,1,1624.43,19
5,4,2025-05-16,6b305ef999,Belvedere,текстиль,5,649.65,28
5,4,2025-05-16,4925adba58,Vanish,бытовая химия,5,1324.51,5
5,4,2025-05-16,4925adba58,Bella,текстиль,4,1206.84,22
5,4,2025-05-16,4925adba58,Pril,бытовая химия,1,3563.65,11
5,4,2025-05-16,4925adba58,Emily,хранение,3,4949.73,26
5,4,2025-05-16,4925adba58,Zewa,бытовая химия,5,4777.49,12
5,4,2025-05-16,4925adba58,Pril,бытовая химия,3,1707.27,25
5,4,2025-05-16,4925adba58,Camelion,декор,5,2321.93,20
5,4,2025-05-16,4925adba58,Domestos,бытовая химия,3,1271.52,27
5,4,2025-05-16,4925adba58,3M Command,хранение,5,1852.15,4
5,4,2025-05-16,2bff47104f,Comet,бытовая химия,1,1355.55,19
5,4,2025-05-16,2bff47104f,Greenland,текстиль,5,937.48,19
5,4,2025-05-16,2bff47104f,Ceramica De Bolsico,посуда,5,365.21,3
5,4,2025-05-16,2bff47104f,Aromatikum,декор,2,2825.14,23
5,4,2025-05-16,2bff47104f,Arcoroc,посуда,2,4209.41,12
5,4,2025-05-16,2bff47104f,Сонкрафт,текстиль,2,612.36,11
5,4,2025-05-16,1ac4e6f7b3,Grandella,хранение,4,697.47,6
5,4,2025-05-16,1ac4e6f7b3,Westwing,декор,3,1022.67,29
5,4,2025-05-16,1ac4e6f7b3,Westwing,декор,1,4333.81,23
5,4,2025-05-16,1ac4e6f7b3,Tescoma,посуда,4,4007.97,1
5,4,2025-05-16,5d117999ab,Belvedere,текстиль,1,2152.93,13
5,4,2025-05-16,5d117999ab,ProfiLine,посуда,2,1418.41,4
5,4,2025-05-16,5d117999ab,Aromatikum,декор,2,1995.52,7
5,4,2025-05-16,5d117999ab,Grandella,хранение,2,2921.35,17
5,4,2025-05-16,5d117999ab,Ceramica De Bolsico,посуда,4,702.08,3
5,4,2025-05-16,5d117999ab,Zapak,хранение,5,1224.37,29
5,4,2025-05-16,5d117999ab,ProfiLine,посуда,2,4934.35,25
5,4,2025-05-16,a989a09aad,Domestos,бытовая химия,1,2531.7,26
5,4,2025-05-16,a989a09aad,Comet,бытовая химия,4,763.95,15
5,4,2025-05-16,a989a09aad,Flower Fantasy,декор,1,3014.85,27
5,4,2025-05-16,084734e268,Giraffa,текстиль,1,1534.41,16
5,4,2025-05-16,40a85ec45f,Vanish,бытовая химия,3,1877.95,9
5,4,2025-05-16,40a85ec45f,Westwing,декор,1,956.21,6
5,4,2025-05-16,40a85ec45f,Belvedere,текстиль,4,4404.34,10
5,4,2025-05-16,40a85ec45f,Flower Fantasy,декор,3,863.46,17
5,4,2025-05-16,40a85ec45f,Arcoroc,посуда,3,4934.18,7
5,4,2025-05-16,40a85ec45f,Grandella,хранение,2,4868.49,11
5,4,2025-05-16,60cc3274a6,Comet,бытовая химия,4,348.02,28
5,4,2025-05-16,60cc3274a6,MyFamilyBook,декор,5,3567.32,24
5,4,2025-05-16,60cc3274a6,Lotte Chemical,хранение,3,3289.34,5
5,4,2025-05-16,60cc3274a6,Giraffa,текстиль,1,173.85,9
5,4,2025-05-16,60cc3274a6,Camelion,декор,3,786.24,16
5,4,2025-05-16,9dbac8387a,Arcoroc,посуда,3,4837.16,28
5,4,2025-05-16,9dbac8387a,ProfiLine,посуда,3,2975.69,21
5,4,2025-05-16,9dbac8387a,Camelion,декор,3,1255.74,15
5,4,2025-05-16,9dbac8387a,3M Command,хранение,2,4267.3,24
5,4,2025-05-16,9dbac8387a,Сонкрафт,текстиль,4,1333.71,24
5,4,2025-05-16,9dbac8387a,Zapak,хранение,1,1986.27,27
5,4,2025-05-16,2fd8690c13,Bella,текстиль,3,4143.3,13
5,4,2025-05-16,2fd8690c13,Comet,бытовая химия,3,3286.29,14
5,4,2025-05-16,2fd8690c13,Bella,текстиль,5,1710.38,19
5,4,2025-05-16,2fd8690c13,Arcoroc,посуда,3,3031.67,8
5,4,2025-05-16,2fd8690c13,Pril,бытовая химия,4,611.43,0
5,4,2025-05-16,2fd8690c13,Vanish,бытовая химия,2,2542.44,28
5,4,2025-05-16,2fd8690c13,Bella,текстиль,5,4802.74,28
5,4,2025-05-16,2fd8690c13,Westwing,декор,4,4769.64,16
5,4,2025-05-16,2565b3f046,ProfiLine,посуда,1,1758.09,24
5,4,2025-05-16,0f914448ec,Westwing,декор,1,904.25,14
5,4,2025-05-16,0f914448ec,Lotte Chemical,хранение,2,3451.94,0
5,4,2025-05-16,0f914448ec,Megusto,посуда,5,3891.46,12
5,4,2025-05-16,0f914448ec,Arcoroc,посуда,2,2832.26,3
5,4,2025-05-16,0f914448ec,Flower Fantasy,декор,5,4347.35,28
5,4,2025-05-16,0f914448ec,Comet,бытовая химия,4,4919.97,9
5,4,2025-05-16,0f914448ec,Bella,текстиль,1,1418.2,10
5,4,2025-05-16,c700c1ae3c,Arcoroc,посуда,2,2916.76,11
5,4,2025-05-16,c700c1ae3c,Aromatikum,декор,5,4232.88,5
5,4,2025-05-16,c700c1ae3c,3M Command,хранение,3,2110.43,23
5,4,2025-05-16,c700c1ae3c,Zapak,хранение,1,2831.15,22
5,4,2025-05-16,c700c1ae3c,3M Command,хранение,1,702.99,13
5,4,2025-05-16,c700c1ae3c,Tescoma,посуда,3,76.15,0
5,4,2025-05-16,c700c1ae3c,Flower Fantasy,декор,3,470.34,1
5,4,2025-05-16,8d56fc1269,Vanish,бытовая химия,3,4398.79,11
5,4,2025-05-16,8d56fc1269,ProfiLine,посуда,4,226.89,18
5,4,2025-05-16,e378b9e37c,Сонкрафт,текстиль,3,4263.13,5
5,4,2025-05-16,e378b9e37c,Grandella,хранение,2,2871.26,22
5,4,2025-05-16,fe3197ae41,Aromatikum,декор,3,841.67,24
5,4,2025-05-16,fe3197ae41,Tescoma,посуда,3,842.42,20
5,4,2025-05-16,fe3197ae41,Pril,бытовая химия,1,4244.37,28
5,4,2025-05-16,fe3197ae41,Tescoma,посуда,3,1109.2,4
5,4,2025-05-16,c1b926daf6,Lotte Chemical,хранение,2,1359.0,1
5,4,2025-05-16,c1b926daf6,Camelion,декор,1,1704.64,30
5,4,2025-05-16,c1b926daf6,Comet,бытовая химия,1,3173.66,1
5,4,2025-05-16,c1b926daf6,3M Command,хранение,3,2314.23,7
5,4,2025-05-16,c1b926daf6,Pril,бытовая химия,4,1531.91,12
5,4,2025-05-16,c1b926daf6,Zapak,хранение,1,1210.29,25
5,4,2025-05-16,c1b926daf6,ProfiLine,посуда,2,2005.08,11
5,4,2025-05-16,c1b926daf6,Bella,текстиль,3,3112.47,6
5,4,2025-05-16,58536e7f73,Zapak,хранение,2,4616.82,20
5,4,2025-05-16,eeb03da1e4,Belvedere,текстиль,4,626.22,26
5,4,2025-05-16,eeb03da1e4,Bella,текстиль,4,1766.24,27
5,4,2025-05-16,eeb03da1e4,Emily,хранение,4,1705.17,17
5,4,2025-05-16,eeb03da1e4,Arcoroc,посуда,4,3469.25,26
5,4,2025-05-16,eeb03da1e4,Сонкрафт,текстиль,2,1698.93,10
5,4,2025-05-16,eeb03da1e4,Megusto,посуда,4,1687.94,11
5,4,2025-05-16,eeb03da1e4,3M Command,хранение,4,1131.64,21
5,4,2025-05-16,eeb03da1e4,Megusto,посуда,3,2817.1,25
5,4,2025-05-16,a5c4868e1a,Giraffa,текстиль,1,1522.01,5
5,4,2025-05-16,a5c4868e1a,ProfiLine,посуда,3,730.49,11
5,4,2025-05-16,a5c4868e1a,Belvedere,текстиль,5,4491.91,11
5,4,2025-05-16,e20f517a45,Comet,бытовая химия,4,4082.08,30
5,4,2025-05-16,e20f517a45,Greenland,текстиль,5,4268.18,27
5,4,2025-05-16,e20f517a45,Lotte Chemical,хранение,5,4683.23,29
5,4,2025-05-16,e20f517a45,Bella,текстиль,1,2390.0,30
5,4,2025-05-16,e20f517a45,Zewa,бытовая химия,1,768.36,11
5,4,2025-05-16,e20f517a45,Zapak,хранение,2,573.88,5
5,4,2025-05-16,e20f517a45,Aromatikum,декор,4,1043.43,13
5,4,2025-05-16,e20f517a45,Tescoma,посуда,1,1544.57,19
5,4,2025-05-16,e20f517a45,Tescoma,посуда,5,3780.2,0
5,4,2025-05-16,e20f517a45,Zapak,хранение,5,3982.78,19
