num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
1,1,2025-05-16,0690611e31,Domestos,бытовая химия,1,887.0,1
1,1,2025-05-16,0690611e31,3M Command,хранение,1,4253.35,7
1,1,2025-05-16,0690611e31,Giraffa,текстиль,3,1783.14,9
1,1,2025-05-16,0690611e31,Megusto,посуда,5,793.74,20
1,1,2025-05-16,0690611e31,Westwing,декор,4,1762.77,19
1,1,2025-05-16,0690611e31,Westwing,декор,4,3607.41,6
1,1,2025-05-16,0690611e31,Camelion,декор,2,1142.78,13
1,1,2025-05-16,0690611e31,Pril,бытовая химия,2,4197.93,18
1,1,2025-05-16,466df02bfa,Megusto,посуда,1,3778.35,24
1,1,2025-05-16,466df02bfa,Bella,текстиль,4,3017.83,27
1,1,2025-05-16,466df02bfa,Camelion,декор,3,2965.43,17
1,1,2025-05-16,466df02bfa,Flower Fantasy,декор,5,305.17,7
1,1,2025-05-16,466df02bfa,3M Command,хранение,2,1005.04,12
1,1,2025-05-16,466df02bfa,Vanish,бытовая химия,1,1926.49,18
1,1,2025-05-16,466df02bfa,Zapak,хранение,2,298.54,27
1,1,2025-05-16,5daefb79d5,Vanish,бытовая химия,2,4906.07,17
1,1,2025-05-16,5daefb79d5,Camelion,декор,4,1423.45,13
1,1,2025-05-16,5daefb79d5,Comet,бытовая химия,2,4907.01,23
1,1,2025-05-16,5daefb79d5,Westwing,декор,5,1888.83,12
1,1,2025-05-16,5daefb79d5,MyFamilyBook,декор,2,1828.57,9
1,1,2025-05-16,5daefb79d5,Domestos,бытовая химия,2,3198.12,25
1,1,2025-05-16,5daefb79d5,3M Command,хранение,1,4495.04,6
1,1,2025-05-16,5daefb79d5,Comet,бытовая химия,4,3067.18,9
1,1,2025-05-16,5daefb79d5,Vanish,бытовая химия,3,115.92,2
1,1,2025-05-16,58a5c7b9f0,Arcoroc,посуда,1,2942.63,2
1,1,2025-05-16,58a5c7b9f0,Megusto,посуда,5,4913.64,7
1,1,2025-05-16,341929b0e4,MyFamilyBook,декор,1,1889.12,3
1,1,2025-05-16,341929b0e4,ProfiLine,посуда,5,1322.61,9
1,1,2025-05-16,341929b0e4,Giraffa,текстиль,2,2822.35,18
1,1,2025-05-16,341929b0e4,MyFamilyBook,декор,5,2005.25,7
1,1,2025-05-16,341929b0e4,Lotte Chemical,хранение,5,4637.21,11
1,1,2025-05-16,341929b0e4,Lotte Chemical,хранение,2,4756.41,26
1,1,2025-05-16,341929b0e4,Camelion,декор,5,2889.88,21
1,1,2025-05-16,341929b0e4,Tescoma,посуда,1,2281.36,30
1,1,2025-05-16,341929b0e4,3M Command,хранение,2,1023.76,4
1,1,2025-05-16,341929b0e4,Emily,хранение,1,2019.0,16
1,1,2025-05-16,6e608f9f9e,Belvedere,текстиль,5,4242.84,1
1,1,2025-05-16,267b772467,Zapak,хранение,1,1764.88,23
1,1,2025-05-16,267b772467,Tescoma,посуда,4,1310.8,7
1,1,2025-05-16,267b772467,Domestos,бытовая химия,3,3795.97,30
1,1,2025-05-16,267b772467,Greenland,текстиль,3,4127.62,26
1,1,2025-05-16,267b772467,Westwing,декор,5,4519.62,4
1,1,2025-05-16,267b772467,Сонкрафт,текстиль,4,1956.53,14
1,1,2025-05-16,267b772467,Bella,текстиль,3,155.98,5
1,1,2025-05-16,267b772467,Arcoroc,посуда,2,3733.01,16
1,1,2025-05-16,267b772467,Megusto,посуда,1,1791.47,7
1,1,2025-05-16,267b772467,Zewa,бытовая химия,4,1795.6,20
1,1,2025-05-16,a0a877343e,Giraffa,текстиль,5,323.76,20
1,1,2025-05-16,857fb0826b,Flower Fantasy,декор,5,3350.35,12
1,1,2025-05-16,857fb0826b,Comet,бытовая химия,1,502.02,14
1,1,2025-05-16,857fb0826b,Giraffa,текстиль,4,3616.87,2
1,1,2025-05-16,857fb0826b,Megusto,посуда,2,2795.32,22
1,1,2025-05-16,857fb0826b,Camelion,декор,4,2502.78,10
1,1,2025-05-16,6e09a1345d,Giraffa,текстиль,4,964.96,18
