num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
3,2,2025-05-16,8f4f778853,Pril,бытовая химия,3,3673.91,16
3,2,2025-05-16,8f4f778853,3M Command,хранение,1,2658.34,20
3,2,2025-05-16,8f4f778853,Domestos,бытовая химия,4,2979.93,19
3,2,2025-05-16,8f4f778853,Greenland,текстиль,1,100.64,2
3,2,2025-05-16,8f4f778853,Megusto,посуда,2,3618.28,30
3,2,2025-05-16,8f4f778853,Bella,текстиль,3,84.76,3
3,2,2025-05-16,8f4f778853,Pril,бытовая химия,4,4906.51,13
3,2,2025-05-16,8f4f778853,Camelion,декор,3,3314.81,30
3,2,2025-05-16,3d06cb5d54,Сонкрафт,текстиль,5,912.85,11
3,2,2025-05-16,667710b29b,Grandella,хранение,5,1027.09,27
3,2,2025-05-16,667710b29b,ProfiLine,посуда,1,1916.06,3
3,2,2025-05-16,667710b29b,Arcoroc,посуда,5,4414.94,1
3,2,2025-05-16,667710b29b,Bella,текстиль,1,3132.24,9
3,2,2025-05-16,320bcbcbb8,Zapak,хранение,3,2267.2,5
3,2,2025-05-16,320bcbcbb8,Flower Fantasy,декор,1,2217.35,13
3,2,2025-05-16,320bcbcbb8,Grandella,хранение,5,365.31,22
3,2,2025-05-16,320bcbcbb8,MyFamilyBook,декор,4,3678.66,5
3,2,2025-05-16,320bcbcbb8,Aromatikum,декор,2,4765.11,13
3,2,2025-05-16,320bcbcbb8,Domestos,бытовая химия,5,3704.74,27
3,2,2025-05-16,ebc604ea50,Bella,текстиль,4,657.41,14
3,2,2025-05-16,ebc604ea50,Zewa,бытовая химия,2,665.52,15
3,2,2025-05-16,ebc604ea50,Grandella,хранение,5,1832.4,28
3,2,2025-05-16,ebc604ea50,Zapak,хранение,1,3314.18,13
3,2,2025-05-16,51a7a7595b,Comet,бытовая химия,5,682.57,10
3,2,2025-05-16,51a7a7595b,Lotte Chemical,хранение,5,3637.06,28
3,2,2025-05-16,51a7a7595b,Arcoroc,посуда,5,1516.2,18
3,2,2025-05-16,51a7a7595b,ProfiLine,посуда,5,3068.81,29
3,2,2025-05-16,51a7a7595b,Lotte Chemical,хранение,4,4466.77,7
3,2,2025-05-16,51a7a7595b,Megusto,посуда,4,4546.37,14
3,2,2025-05-16,51a7a7595b,Belvedere,текстиль,4,2616.66,0
3,2,2025-05-16,0388d1af0c,MyFamilyBook,декор,5,1494.78,9
3,2,2025-05-16,0388d1af0c,Aromatikum,декор,2,284.99,1
3,2,2025-05-16,0388d1af0c,Grandella,хранение,3,3744.2,9
3,2,2025-05-16,0388d1af0c,Comet,бытовая химия,4,503.19,3
3,2,2025-05-16,0388d1af0c,Belvedere,текстиль,1,1325.42,6
3,2,2025-05-16,0388d1af0c,Сонкрафт,текстиль,5,148.95,0
3,2,2025-05-16,0388d1af0c,Aromatikum,декор,4,1876.03,4
3,2,2025-05-16,0388d1af0c,ProfiLine,посуда,5,4076.52,24
3,2,2025-05-16,4a23eebeaf,Giraffa,текстиль,3,3247.04,16
3,2,2025-05-16,4a23eebeaf,Westwing,декор,4,470.01,20
3,2,2025-05-16,4a23eebeaf,Zapak,хранение,2,2879.22,14
3,2,2025-05-16,4a23eebeaf,Megusto,посуда,1,971.45,30
3,2,2025-05-16,4a23eebeaf,Domestos,бытовая химия,4,2417.67,13
3,2,2025-05-16,4a23eebeaf,Vanish,бытовая химия,5,2694.75,11
3,2,2025-05-16,4a23eebeaf,Westwing,декор,3,4805.09,9
3,2,2025-05-16,4a23eebeaf,Megusto,посуда,4,2475.42,10
3,2,2025-05-16,9b19bee7c3,Emily,хранение,5,2367.75,21
3,2,2025-05-16,9b19bee7c3,Bella,текстиль,5,379.81,6
3,2,2025-05-16,9b19bee7c3,MyFamilyBook,декор,4,4959.66,7
3,2,2025-05-16,9b19bee7c3,Domestos,бытовая химия,4,2590.93,6
3,2,2025-05-16,9b19bee7c3,Ceramica De Bolsico,посуда,2,799.24,20
3,2,2025-05-16,e8d0bda079,Grandella,хранение,5,4155.65,29
3,2,2025-05-16,e8d0bda079,MyFamilyBook,декор,4,3770.53,3
3,2,2025-05-16,e8d0bda079,Giraffa,текстиль,5,4765.53,26
3,2,2025-05-16,e8d0bda079,Emily,хранение,1,2155.81,15
3,2,2025-05-16,e8d0bda079,Zapak,хранение,5,4905.13,29
3,2,2025-05-16,fa5f6cb0b7,Flower Fantasy,декор,5,3428.15,24
3,2,2025-05-16,5730345926,Camelion,декор,4,4199.43,24
3,2,2025-05-16,5730345926,Comet,бытовая химия,5,1296.04,17
3,2,2025-05-16,5730345926,Camelion,декор,5,749.09,16
3,2,2025-05-16,5730345926,Camelion,декор,2,4087.38,21
3,2,2025-05-16,c6b2bd6d03,3M Command,хранение,4,4219.05,22
3,2,2025-05-16,d0e23cb30f,Tescoma,посуда,5,482.07,10
3,2,2025-05-16,c98d6e126f,Belvedere,текстиль,1,831.56,27
3,2,2025-05-16,c98d6e126f,Pril,бытовая химия,5,3288.86,24
3,2,2025-05-16,c98d6e126f,3M Command,хранение,1,2252.53,3
3,2,2025-05-16,d7d11acb77,Zewa,бытовая химия,3,1523.14,20
