num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
7,2,2025-05-16,900503ecf5,Vanish,бытовая химия,5,2398.65,10
7,2,2025-05-16,900503ecf5,Vanish,бытовая химия,3,2652.08,30
7,2,2025-05-16,900503ecf5,Zapak,хранение,3,2894.25,13
7,2,2025-05-16,900503ecf5,3M Command,хранение,5,4956.6,23
7,2,2025-05-16,900503ecf5,3M Command,хранение,4,3827.95,13
7,2,2025-05-16,900503ecf5,ProfiLine,посуда,1,3086.36,2
7,2,2025-05-16,900503ecf5,Zewa,бытовая химия,2,3389.59,5
7,2,2025-05-16,900503ecf5,Flower Fantasy,декор,1,2559.72,28
7,2,2025-05-16,4ec503bd8e,Giraffa,текстиль,5,4456.95,18
7,2,2025-05-16,4ec503bd8e,Zewa,бытовая химия,1,4947.62,6
7,2,2025-05-16,4ec503bd8e,Aromatikum,декор,1,1061.87,30
7,2,2025-05-16,4ec503bd8e,Zewa,бытовая химия,4,4372.69,7
7,2,2025-05-16,4ec503bd8e,Arcoroc,посуда,5,2175.88,6
7,2,2025-05-16,4ec503bd8e,Greenland,текстиль,3,2821.66,24
7,2,2025-05-16,4ec503bd8e,Comet,бытовая химия,5,501.84,26
7,2,2025-05-16,4ec503bd8e,Domestos,бытовая химия,3,4578.06,25
7,2,2025-05-16,4ec503bd8e,Сонкрафт,текстиль,5,1900.41,13
7,2,2025-05-16,4ec503bd8e,Camelion,декор,5,4057.17,22
7,2,2025-05-16,1b9af01bf3,Giraffa,текстиль,3,805.45,0
7,2,2025-05-16,1b9af01bf3,Belvedere,текстиль,4,1613.47,25
7,2,2025-05-16,1b9af01bf3,Pril,бытовая химия,2,4841.23,12
7,2,2025-05-16,1b9af01bf3,Camelion,декор,2,4611.31,0
7,2,2025-05-16,1b9af01bf3,ProfiLine,посуда,3,999.09,9
7,2,2025-05-16,1b9af01bf3,Greenland,текстиль,4,1148.38,10
7,2,2025-05-16,1b9af01bf3,Zapak,хранение,1,4029.63,26
7,2,2025-05-16,1b9af01bf3,Zewa,бытовая химия,1,355.35,20
7,2,2025-05-16,1b9af01bf3,Lotte Chemical,хранение,3,3927.01,27
7,2,2025-05-16,490bf7b0a5,Greenland,текстиль,3,3510.21,1
7,2,2025-05-16,490bf7b0a5,Pril,бытовая химия,2,2143.29,20
