num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
4,1,2025-05-16,5ce21ac6a6,Camelion,декор,1,4151.69,14
4,1,2025-05-16,5ce21ac6a6,Pril,бытовая химия,4,420.06,12
4,1,2025-05-16,5ce21ac6a6,Lotte Chemical,хранение,4,766.02,9
4,1,2025-05-16,5ce21ac6a6,ProfiLine,посуда,5,349.35,19
4,1,2025-05-16,5ce21ac6a6,Domestos,бытовая химия,5,698.82,14
4,1,2025-05-16,5ce21ac6a6,Domestos,бытовая химия,1,564.52,15
4,1,2025-05-16,5ce21ac6a6,Emily,хранение,1,313.45,3
4,1,2025-05-16,fef7d806b0,Greenland,текстиль,4,4231.93,6
4,1,2025-05-16,fef7d806b0,MyFamilyBook,декор,1,1684.54,5
4,1,2025-05-16,fef7d806b0,Domestos,бытовая химия,2,3189.65,14
4,1,2025-05-16,fef7d806b0,Emily,хранение,1,2570.95,2
4,1,2025-05-16,fef7d806b0,Tescoma,посуда,5,4157.66,17
4,1,2025-05-16,fef7d806b0,Lotte Chemical,хранение,1,2085.77,23
4,1,2025-05-16,51fd3fd1cb,Domestos,бытовая химия,5,4008.51,26
4,1,2025-05-16,51fd3fd1cb,3M Command,хранение,4,403.71,1
4,1,2025-05-16,51fd3fd1cb,Сонкрафт,текстиль,2,2071.39,3
4,1,2025-05-16,51fd3fd1cb,Zapak,хранение,2,4702.15,29
4,1,2025-05-16,51fd3fd1cb,Camelion,декор,1,2875.6,28
4,1,2025-05-16,49789c290c,Giraffa,текстиль,3,3892.4,20
4,1,2025-05-16,49789c290c,Emily,хранение,3,4709.93,26
4,1,2025-05-16,49789c290c,Belvedere,текстиль,4,2972.23,2
4,1,2025-05-16,49789c290c,Belvedere,текстиль,5,4862.74,20
4,1,2025-05-16,49789c290c,Belvedere,текстиль,3,2112.25,17
4,1,2025-05-16,49789c290c,Belvedere,текстиль,5,4697.71,9
4,1,2025-05-16,49789c290c,Emily,хранение,3,567.49,23
4,1,2025-05-16,6377a43f16,Tescoma,посуда,3,655.07,18
