num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
5,1,2025-05-16,5bd989f49d,Tescoma,посуда,2,312.39,23
5,1,2025-05-16,785af46c92,Tescoma,посуда,3,348.92,20
5,1,2025-05-16,785af46c92,Greenland,текстиль,1,4003.54,17
5,1,2025-05-16,785af46c92,3M Command,хранение,2,1263.82,27
5,1,2025-05-16,785af46c92,Zewa,бытовая химия,5,3019.81,24
5,1,2025-05-16,72c527154a,Domestos,бытовая химия,5,4194.46,9
5,1,2025-05-16,4f0dbf1024,Pril,бытовая химия,5,506.45,15
5,1,2025-05-16,4f0dbf1024,Camelion,декор,1,1667.99,4
5,1,2025-05-16,4f0dbf1024,Megusto,посуда,3,3957.77,9
5,1,2025-05-16,4f0dbf1024,Flower Fantasy,декор,2,2039.29,2
5,1,2025-05-16,4f0dbf1024,Grandella,хранение,5,67.34,16
5,1,2025-05-16,f6d400ae00,Aromatikum,декор,3,3728.2,6
5,1,2025-05-16,f6d400ae00,Emily,хранение,4,1741.4,14
5,1,2025-05-16,f6d400ae00,Westwing,декор,4,2727.85,12
5,1,2025-05-16,f6d400ae00,Grandella,хранение,5,404.56,30
5,1,2025-05-16,f6d400ae00,ProfiLine,посуда,4,3199.14,6
5,1,2025-05-16,f6d400ae00,Tescoma,посуда,1,1348.62,8
5,1,2025-05-16,f6d400ae00,Emily,хранение,4,71.68,12
5,1,2025-05-16,f6d400ae00,Westwing,декор,3,2547.8,7
5,1,2025-05-16,9c0bd7c27b,Vanish,бытовая химия,1,4999.5,1
5,1,2025-05-16,9c0bd7c27b,Vanish,бытовая химия,1,2290.4,28
5,1,2025-05-16,9c0bd7c27b,Pril,бытовая химия,1,520.23,21
5,1,2025-05-16,9c0bd7c27b,Pril,бытовая химия,5,1428.6,1
5,1,2025-05-16,9c0bd7c27b,Westwing,декор,1,2841.55,6
5,1,2025-05-16,9c0bd7c27b,Belvedere,текстиль,1,1354.15,21
5,1,2025-05-16,9c0bd7c27b,Emily,хранение,2,1542.82,17
5,1,2025-05-16,f9e92d5505,Grandella,хранение,4,3070.96,22
5,1,2025-05-16,f9e92d5505,Zapak,хранение,2,3851.6,2
5,1,2025-05-16,f9e92d5505,Giraffa,текстиль,2,4179.36,13
5,1,2025-05-16,f9e92d5505,Tescoma,посуда,5,2517.18,5
5,1,2025-05-16,f9e92d5505,Grandella,хранение,3,3878.44,28
5,1,2025-05-16,f9e92d5505,MyFamilyBook,декор,3,3654.75,21
5,1,2025-05-16,f9e92d5505,Zewa,бытовая химия,4,4628.99,29
5,1,2025-05-16,844aa22740,Ceramica De Bolsico,посуда,1,3925.79,17
5,1,2025-05-16,844aa22740,Pril,бытовая химия,3,120.7,27
5,1,2025-05-16,844aa22740,Giraffa,текстиль,4,4677.36,4
5,1,2025-05-16,b0226798f1,Domestos,бытовая химия,5,474.54,3
5,1,2025-05-16,b0226798f1,Megusto,посуда,4,1586.02,21
5,1,2025-05-16,b0226798f1,Zewa,бытовая химия,5,81.34,2
5,1,2025-05-16,b0226798f1,Greenland,текстиль,4,226.21,3
5,1,2025-05-16,b0226798f1,Vanish,бытовая химия,3,483.99,30
5,1,2025-05-16,f1509d747a,Pril,бытовая химия,1,4054.5,14
5,1,2025-05-16,f1509d747a,Giraffa,текстиль,5,3458.15,19
5,1,2025-05-16,f1509d747a,Bella,текстиль,5,3606.89,26
5,1,2025-05-16,b0b654f44a,Megusto,посуда,5,712.17,0
5,1,2025-05-16,b0b654f44a,Megusto,посуда,4,2435.28,6
5,1,2025-05-16,b0b654f44a,Camelion,декор,1,3470.63,4
5,1,2025-05-16,b0b654f44a,3M Command,хранение,4,4442.07,18
5,1,2025-05-16,b0b654f44a,Camelion,декор,4,3058.14,13
5,1,2025-05-16,b0b654f44a,Bella,текстиль,3,4185.04,18
5,1,2025-05-16,b0b654f44a,Tescoma,посуда,5,1972.54,26
5,1,2025-05-16,b0b654f44a,Flower Fantasy,декор,1,2395.97,1
5,1,2025-05-16,321cbcca1a,Bella,текстиль,1,3425.17,20
5,1,2025-05-16,321cbcca1a,Megusto,посуда,1,4517.26,28
5,1,2025-05-16,321cbcca1a,3M Command,хранение,3,952.36,13
5,1,2025-05-16,321cbcca1a,Сонкрафт,текстиль,4,2092.52,22
5,1,2025-05-16,321cbcca1a,MyFamilyBook,декор,4,695.71,28
5,1,2025-05-16,9a7cc86078,MyFamilyBook,декор,3,4279.94,21
5,1,2025-05-16,9a7cc86078,MyFamilyBook,декор,1,4806.22,26
5,1,2025-05-16,a2652fd23b,Tescoma,посуда,3,3462.25,22
5,1,2025-05-16,a2652fd23b,Zapak,хранение,1,3892.83,16
5,1,2025-05-16,a2652fd23b,Vanish,бытовая химия,2,2571.99,22
5,1,2025-05-16,a2652fd23b,Greenland,текстиль,5,674.68,9
5,1,2025-05-16,a2652fd23b,Ceramica De Bolsico,посуда,2,1023.69,23
5,1,2025-05-16,a2652fd23b,Domestos,бытовая химия,4,3340.2,27
5,1,2025-05-16,a2652fd23b,Zewa,бытовая химия,1,681.65,13
5,1,2025-05-16,a2652fd23b,Belvedere,текстиль,2,3280.64,18
5,1,2025-05-16,a2652fd23b,Bella,текстиль,4,1299.71,10
5,1,2025-05-16,a2652fd23b,Ceramica De Bolsico,посуда,4,1743.27,24
5,1,2025-05-16,bea4e1178e,Zewa,бытовая химия,1,1165.67,15
5,1,2025-05-16,bea4e1178e,Zewa,бытовая химия,2,1153.78,20
5,1,2025-05-16,bea4e1178e,Aromatikum,декор,5,2906.67,12
5,1,2025-05-16,bea4e1178e,Pril,бытовая химия,5,1704.43,26
5,1,2025-05-16,bea4e1178e,Zewa,бытовая химия,3,3171.82,15
5,1,2025-05-16,bea4e1178e,Vanish,бытовая химия,2,4556.51,10
5,1,2025-05-16,bea4e1178e,Domestos,бытовая химия,2,3758.22,2
5,1,2025-05-16,bea4e1178e,Сонкрафт,текстиль,5,4530.93,16
5,1,2025-05-16,bea4e1178e,Ceramica De Bolsico,посуда,2,3454.36,20
5,1,2025-05-16,bea4e1178e,3M Command,хранение,2,2100.08,3
5,1,2025-05-16,ef858b524d,Tescoma,посуда,2,3118.68,2
5,1,2025-05-16,ef858b524d,Aromatikum,декор,5,1850.6,15
5,1,2025-05-16,ed6af42fac,Emily,хранение,1,517.67,6
5,1,2025-05-16,ed6af42fac,Megusto,посуда,5,4282.82,19
5,1,2025-05-16,ed6af42fac,3M Command,хранение,5,1722.36,12
5,1,2025-05-16,a71ba78365,3M Command,хранение,3,3666.13,6
5,1,2025-05-16,a71ba78365,Westwing,декор,2,2515.48,26
5,1,2025-05-16,a71ba78365,3M Command,хранение,4,971.67,25
5,1,2025-05-16,a71ba78365,Belvedere,текстиль,5,2347.88,6
5,1,2025-05-16,a71ba78365,Lotte Chemical,хранение,2,3085.02,7
5,1,2025-05-16,a71ba78365,Giraffa,текстиль,1,4290.91,20
5,1,2025-05-16,a71ba78365,Comet,бытовая химия,3,1603.15,2
5,1,2025-05-16,a71ba78365,Comet,бытовая химия,1,4294.62,11
5,1,2025-05-16,a71ba78365,Pril,бытовая химия,1,300.29,19
5,1,2025-05-16,959b2fb7ea,Giraffa,текстиль,2,2084.54,28
5,1,2025-05-16,959b2fb7ea,Camelion,декор,4,1239.22,12
5,1,2025-05-16,959b2fb7ea,Zewa,бытовая химия,2,2264.92,27
5,1,2025-05-16,959b2fb7ea,ProfiLine,посуда,2,2636.6,23
5,1,2025-05-16,959b2fb7ea,Comet,бытовая химия,1,3566.43,2
5,1,2025-05-16,959b2fb7ea,Domestos,бытовая химия,4,129.94,20
5,1,2025-05-16,959b2fb7ea,3M Command,хранение,5,211.6,16
5,1,2025-05-16,959b2fb7ea,Grandella,хранение,2,4181.4,17
5,1,2025-05-16,959b2fb7ea,Camelion,декор,3,2179.47,28
5,1,2025-05-16,ee891c7407,Zewa,бытовая химия,5,3029.81,9
5,1,2025-05-16,ee891c7407,Grandella,хранение,1,293.22,19
5,1,2025-05-16,ee891c7407,Domestos,бытовая химия,3,1414.85,27
5,1,2025-05-16,ee891c7407,Bella,текстиль,2,2156.87,30
5,1,2025-05-16,ee891c7407,Zapak,хранение,5,133.97,8
5,1,2025-05-16,ee891c7407,Grandella,хранение,5,906.56,6
5,1,2025-05-16,ee891c7407,Pril,бытовая химия,5,4827.09,11
5,1,2025-05-16,ee891c7407,Zapak,хранение,5,4377.55,21
5,1,2025-05-16,ee891c7407,Domestos,бытовая химия,5,3230.77,9
5,1,2025-05-16,5056451408,Greenland,текстиль,4,4590.37,7
5,1,2025-05-16,5056451408,Emily,хранение,2,2453.89,24
5,1,2025-05-16,229b0b0cf7,Flower Fantasy,декор,4,3516.52,12
5,1,2025-05-16,229b0b0cf7,Camelion,декор,1,3473.19,4
5,1,2025-05-16,229b0b0cf7,3M Command,хранение,2,4442.24,21
5,1,2025-05-16,229b0b0cf7,Pril,бытовая химия,1,4898.92,3
5,1,2025-05-16,229b0b0cf7,Camelion,декор,2,153.24,23
5,1,2025-05-16,229b0b0cf7,Domestos,бытовая химия,1,4285.93,8
5,1,2025-05-16,cdce88d28d,3M Command,хранение,4,619.85,6
5,1,2025-05-16,cdce88d28d,Arcoroc,посуда,3,4937.19,11
5,1,2025-05-16,cdce88d28d,Tescoma,посуда,1,2719.95,15
5,1,2025-05-16,ebcf815bfd,Vanish,бытовая химия,2,1169.1,29
