num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
3,1,2025-05-16,cdcdcef237,Grandella,хранение,4,2491.07,4
3,1,2025-05-16,cdcdcef237,Vanish,бытовая химия,3,2722.91,11
3,1,2025-05-16,cdcdcef237,Aromatikum,декор,1,4788.16,5
3,1,2025-05-16,c95a549ce4,Zapak,хранение,1,4579.52,16
3,1,2025-05-16,18c40c311e,Grandella,хранение,1,714.35,5
3,1,2025-05-16,18c40c311e,Vanish,бытовая химия,5,3552.07,3
3,1,2025-05-16,18c40c311e,Megusto,посуда,5,1225.99,14
3,1,2025-05-16,18c40c311e,Giraffa,текстиль,2,2870.29,11
3,1,2025-05-16,bb81767294,Bella,текстиль,5,4485.27,28
3,1,2025-05-16,bb81767294,Arcoroc,посуда,5,3962.13,5
3,1,2025-05-16,c175527775,Comet,бытовая химия,5,4027.98,9
3,1,2025-05-16,c175527775,Giraffa,текстиль,2,4873.1,8
3,1,2025-05-16,c175527775,Giraffa,текстиль,2,1856.89,16
3,1,2025-05-16,c175527775,Emily,хранение,5,2746.18,16
3,1,2025-05-16,c175527775,Aromatikum,декор,4,2401.56,30
3,1,2025-05-16,c175527775,3M Command,хранение,5,1521.55,10
3,1,2025-05-16,c175527775,MyFamilyBook,декор,2,3893.63,15
3,1,2025-05-16,c175527775,Aromatikum,декор,1,3819.29,30
3,1,2025-05-16,cedb1b82ae,Emily,хранение,3,1060.02,21
3,1,2025-05-16,cedb1b82ae,Aromatikum,декор,1,2271.97,8
3,1,2025-05-16,cedb1b82ae,Westwing,декор,4,1076.75,18
3,1,2025-05-16,cedb1b82ae,Domestos,бытовая химия,3,3301.01,22
3,1,2025-05-16,cedb1b82ae,Arcoroc,посуда,5,2256.63,3
3,1,2025-05-16,cedb1b82ae,Vanish,бытовая химия,3,3226.33,12
3,1,2025-05-16,cedb1b82ae,Camelion,декор,4,1496.56,23
3,1,2025-05-16,cedb1b82ae,Vanish,бытовая химия,1,2636.88,11
3,1,2025-05-16,27fa218df6,Bella,текстиль,3,3671.73,0
3,1,2025-05-16,27fa218df6,Zewa,бытовая химия,5,832.59,4
3,1,2025-05-16,27fa218df6,Domestos,бытовая химия,2,267.18,10
3,1,2025-05-16,27fa218df6,Bella,текстиль,1,327.73,30
3,1,2025-05-16,27fa218df6,Grandella,хранение,1,2760.33,16
3,1,2025-05-16,27fa218df6,Сонкрафт,текстиль,3,4071.23,2
3,1,2025-05-16,27fa218df6,Tescoma,посуда,4,3711.21,23
3,1,2025-05-16,27fa218df6,Zewa,бытовая химия,5,2197.27,5
3,1,2025-05-16,27fa218df6,Giraffa,текстиль,1,3838.57,23
3,1,2025-05-16,27fa218df6,Zapak,хранение,5,3742.8,8
3,1,2025-05-16,cf41c606b5,Tescoma,посуда,4,4217.21,5
3,1,2025-05-16,cf41c606b5,Comet,бытовая химия,2,3882.63,22
3,1,2025-05-16,cf41c606b5,Aromatikum,декор,4,2724.15,16
3,1,2025-05-16,cf41c606b5,Pril,бытовая химия,1,4705.93,9
3,1,2025-05-16,cf41c606b5,Domestos,бытовая химия,2,890.91,3
3,1,2025-05-16,cf41c606b5,Domestos,бытовая химия,1,2830.89,13
3,1,2025-05-16,cf41c606b5,Pril,бытовая химия,2,4838.73,9
3,1,2025-05-16,cf41c606b5,Greenland,текстиль,1,996.43,10
3,1,2025-05-16,cf41c606b5,Сонкрафт,текстиль,5,1238.78,22
3,1,2025-05-16,cf41c606b5,Westwing,декор,3,1127.29,28
3,1,2025-05-16,5996c4f0bd,Belvedere,текстиль,2,2598.31,6
3,1,2025-05-16,5996c4f0bd,Tescoma,посуда,2,2929.08,1
3,1,2025-05-16,5996c4f0bd,Aromatikum,декор,5,4898.73,1
3,1,2025-05-16,5996c4f0bd,3M Command,хранение,4,1615.85,12
3,1,2025-05-16,5996c4f0bd,Pril,бытовая химия,3,1383.68,20
3,1,2025-05-16,5996c4f0bd,Belvedere,текстиль,2,749.43,28
3,1,2025-05-16,5996c4f0bd,Megusto,посуда,4,330.3,6
3,1,2025-05-16,5996c4f0bd,Emily,хранение,2,1536.08,16
3,1,2025-05-16,5996c4f0bd,Emily,хранение,5,3757.26,2
3,1,2025-05-16,5996c4f0bd,Bella,текстиль,1,403.47,22
3,1,2025-05-16,dca772f8b6,Lotte Chemical,хранение,5,4807.91,9
3,1,2025-05-16,74a303ab61,Vanish,бытовая химия,1,709.09,4
3,1,2025-05-16,74bf25e898,Megusto,посуда,5,3927.56,14
3,1,2025-05-16,41095abb0a,ProfiLine,посуда,3,2107.5,5
3,1,2025-05-16,f27d76fce1,Lotte Chemical,хранение,3,2199.9,18
3,1,2025-05-16,93a5a6bf6d,Pril,бытовая химия,5,2347.99,22
3,1,2025-05-16,93a5a6bf6d,Zapak,хранение,5,229.97,15
3,1,2025-05-16,a6b173b369,ProfiLine,посуда,5,4210.32,22
3,1,2025-05-16,a6b173b369,ProfiLine,посуда,2,1680.22,15
3,1,2025-05-16,a6b173b369,Ceramica De Bolsico,посуда,4,4038.99,15
3,1,2025-05-16,a6b173b369,Lotte Chemical,хранение,4,3103.11,18
3,1,2025-05-16,a6b173b369,Zewa,бытовая химия,5,1056.36,5
3,1,2025-05-16,a6b173b369,Emily,хранение,2,1020.62,30
3,1,2025-05-16,a6b173b369,Domestos,бытовая химия,3,3299.67,30
3,1,2025-05-16,a6b173b369,Pril,бытовая химия,4,1450.72,0
3,1,2025-05-16,1bd647b510,Vanish,бытовая химия,3,2271.25,0
3,1,2025-05-16,1bd647b510,Giraffa,текстиль,2,4814.56,22
3,1,2025-05-16,1bd647b510,Vanish,бытовая химия,2,4997.72,28
3,1,2025-05-16,1bd647b510,Zewa,бытовая химия,1,3684.57,18
3,1,2025-05-16,1bd647b510,Flower Fantasy,декор,4,1631.11,18
3,1,2025-05-16,1bd647b510,Belvedere,текстиль,3,456.07,30
3,1,2025-05-16,1bd647b510,Bella,текстиль,4,2792.92,24
3,1,2025-05-16,1bd647b510,Zapak,хранение,1,2998.99,20
3,1,2025-05-16,1bd647b510,Arcoroc,посуда,4,3045.33,29
3,1,2025-05-16,c21189ec66,Bella,текстиль,1,3157.75,26
3,1,2025-05-16,c21189ec66,Grandella,хранение,1,3613.69,4
3,1,2025-05-16,c21189ec66,Belvedere,текстиль,4,473.59,25
3,1,2025-05-16,c21189ec66,Bella,текстиль,3,3784.91,22
3,1,2025-05-16,c21189ec66,Zewa,бытовая химия,5,4305.28,7
3,1,2025-05-16,c21189ec66,Westwing,декор,4,340.39,18
3,1,2025-05-16,c21189ec66,Arcoroc,посуда,5,4192.01,15
3,1,2025-05-16,c21189ec66,Westwing,декор,2,2252.66,29
3,1,2025-05-16,851c9b2d04,Belvedere,текстиль,2,3978.61,27
3,1,2025-05-16,851c9b2d04,Lotte Chemical,хранение,2,4595.64,24
3,1,2025-05-16,851c9b2d04,3M Command,хранение,3,3494.43,10
3,1,2025-05-16,851c9b2d04,Vanish,бытовая химия,2,104.68,26
3,1,2025-05-16,851c9b2d04,Greenland,текстиль,5,2416.28,30
3,1,2025-05-16,851c9b2d04,Westwing,декор,1,3964.25,2
3,1,2025-05-16,851c9b2d04,Vanish,бытовая химия,4,158.0,8
3,1,2025-05-16,851c9b2d04,Vanish,бытовая химия,5,1458.01,19
3,1,2025-05-16,87c4451386,Grandella,хранение,5,2594.5,2
3,1,2025-05-16,87c4451386,Pril,бытовая химия,2,532.23,28
3,1,2025-05-16,87c4451386,Megusto,посуда,3,1407.81,15
3,1,2025-05-16,87c4451386,Flower Fantasy,декор,4,1050.42,8
3,1,2025-05-16,87c4451386,Westwing,декор,2,3189.93,6
3,1,2025-05-16,87c4451386,Greenland,текстиль,4,4741.21,7
3,1,2025-05-16,87c4451386,Tescoma,посуда,3,1087.16,20
3,1,2025-05-16,87c4451386,Aromatikum,декор,2,2954.91,5
3,1,2025-05-16,87c4451386,Giraffa,текстиль,4,4244.44,2
3,1,2025-05-16,87c4451386,ProfiLine,посуда,3,2286.88,15
3,1,2025-05-16,b235c581c3,Westwing,декор,3,363.45,23
3,1,2025-05-16,455f54417d,Vanish,бытовая химия,2,1844.69,29
3,1,2025-05-16,455f54417d,Giraffa,текстиль,3,4056.43,23
3,1,2025-05-16,455f54417d,Tescoma,посуда,1,4876.37,18
3,1,2025-05-16,455f54417d,ProfiLine,посуда,1,1233.73,9
