num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
7,5,2025-05-16,f8f830c1c4,Grandella,хранение,5,1528.53,26
7,5,2025-05-16,f8f830c1c4,Megusto,посуда,4,1001.25,12
7,5,2025-05-16,f8f830c1c4,Arcoroc,посуда,2,474.17,25
7,5,2025-05-16,f8f830c1c4,Camelion,декор,1,4915.5,16
7,5,2025-05-16,f8f830c1c4,Tescoma,посуда,4,2892.37,1
7,5,2025-05-16,f8f830c1c4,Giraffa,текстиль,3,1898.64,9
7,5,2025-05-16,f8f830c1c4,Zewa,бытовая химия,2,4505.71,24
7,5,2025-05-16,f8f830c1c4,Greenland,текстиль,3,2348.65,1
7,5,2025-05-16,62ad811b5e,Grandella,хранение,4,2752.5,1
7,5,2025-05-16,62ad811b5e,Zewa,бытовая химия,5,1800.92,2
7,5,2025-05-16,62ad811b5e,Сонкрафт,текстиль,5,2407.67,24
7,5,2025-05-16,62ad811b5e,Lotte Chemical,хранение,4,4044.18,18
7,5,2025-05-16,62ad811b5e,Tescoma,посуда,4,3175.2,24
7,5,2025-05-16,62ad811b5e,Camelion,декор,5,1374.97,22
7,5,2025-05-16,3da960f89b,Grandella,хранение,4,57.88,23
7,5,2025-05-16,3da960f89b,Domestos,бытовая химия,1,978.56,4
7,5,2025-05-16,3da960f89b,Belvedere,текстиль,4,3293.29,27
7,5,2025-05-16,1fcfee42da,Camelion,декор,2,413.5,6
7,5,2025-05-16,1fcfee42da,Lotte Chemical,хранение,2,379.56,1
7,5,2025-05-16,1fcfee42da,Flower Fantasy,декор,1,4795.48,28
7,5,2025-05-16,1fcfee42da,Comet,бытовая химия,3,1375.28,25
7,5,2025-05-16,1fcfee42da,Tescoma,посуда,3,2990.42,24
7,5,2025-05-16,1fcfee42da,MyFamilyBook,декор,4,1127.14,14
7,5,2025-05-16,7eecaccb43,Lotte Chemical,хранение,1,1284.41,8
7,5,2025-05-16,7eecaccb43,Vanish,бытовая химия,5,1937.32,24
7,5,2025-05-16,03bae79dc4,Giraffa,текстиль,4,713.78,20
7,5,2025-05-16,03bae79dc4,Bella,текстиль,3,1932.63,3
7,5,2025-05-16,03bae79dc4,Grandella,хранение,1,2187.09,27
7,5,2025-05-16,03bae79dc4,Lotte Chemical,хранение,5,2460.29,3
7,5,2025-05-16,03bae79dc4,Emily,хранение,4,4657.89,7
7,5,2025-05-16,03bae79dc4,Camelion,декор,5,1902.64,2
7,5,2025-05-16,e7f7a4119e,MyFamilyBook,декор,4,3935.66,21
7,5,2025-05-16,e7f7a4119e,Grandella,хранение,2,2406.53,15
7,5,2025-05-16,e7f7a4119e,Comet,бытовая химия,4,1064.38,17
7,5,2025-05-16,4fea470e29,Сонкрафт,текстиль,5,1627.25,8
7,5,2025-05-16,9c220b2199,Megusto,посуда,2,4296.97,21
7,5,2025-05-16,9c220b2199,Belvedere,текстиль,4,1039.82,15
7,5,2025-05-16,9c220b2199,Greenland,текстиль,4,1256.91,5
7,5,2025-05-16,9c220b2199,Arcoroc,посуда,1,3269.82,23
7,5,2025-05-16,9c220b2199,MyFamilyBook,декор,3,1601.73,24
7,5,2025-05-16,9c220b2199,3M Command,хранение,3,4432.23,1
7,5,2025-05-16,b110c6c91f,MyFamilyBook,декор,3,2910.61,8
7,5,2025-05-16,b110c6c91f,MyFamilyBook,декор,4,504.46,16
7,5,2025-05-16,b110c6c91f,Giraffa,текстиль,4,2977.13,17
