num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
1,2,2025-05-16,19ca07fa88,Bella,текстиль,1,4095.56,17
1,2,2025-05-16,19ca07fa88,Zapak,хранение,5,1871.93,30
1,2,2025-05-16,19ca07fa88,Grandella,хранение,1,4305.24,30
1,2,2025-05-16,19ca07fa88,Bella,текстиль,2,3610.47,17
1,2,2025-05-16,19ca07fa88,Arcoroc,посуда,2,102.02,23
1,2,2025-05-16,19ca07fa88,Flower Fantasy,декор,5,3136.35,20
1,2,2025-05-16,19ca07fa88,ProfiLine,посуда,5,1012.7,7
1,2,2025-05-16,19ca07fa88,Comet,бытовая химия,5,608.58,21
1,2,2025-05-16,19ca07fa88,Bella,текстиль,3,2795.18,18
1,2,2025-05-16,19ca07fa88,Tescoma,посуда,5,4133.47,0
1,2,2025-05-16,694da9aea3,Tescoma,посуда,2,2473.59,16
1,2,2025-05-16,694da9aea3,MyFamilyBook,декор,5,4409.2,18
1,2,2025-05-16,01efdb632a,Vanish,бытовая химия,3,800.58,26
1,2,2025-05-16,688a9bfaf3,Greenland,текстиль,5,2075.4,21
1,2,2025-05-16,688a9bfaf3,Сонкрафт,текстиль,5,3479.1,29
1,2,2025-05-16,688a9bfaf3,Camelion,декор,5,2879.79,26
1,2,2025-05-16,688a9bfaf3,3M Command,хранение,4,3034.04,21
1,2,2025-05-16,688a9bfaf3,Tescoma,посуда,4,1395.74,5
1,2,2025-05-16,688a9bfaf3,MyFamilyBook,декор,5,936.42,18
1,2,2025-05-16,688a9bfaf3,3M Command,хранение,4,2037.5,12
1,2,2025-05-16,688a9bfaf3,Comet,бытовая химия,5,2985.33,3
1,2,2025-05-16,0d57393da1,Giraffa,текстиль,3,2980.28,17
1,2,2025-05-16,0d57393da1,Tescoma,посуда,4,1371.37,9
1,2,2025-05-16,0d57393da1,Bella,текстиль,4,1764.47,4
1,2,2025-05-16,0d57393da1,Tescoma,посуда,4,2631.47,21
1,2,2025-05-16,0d57393da1,Camelion,декор,5,1449.45,18
1,2,2025-05-16,0d57393da1,MyFamilyBook,декор,3,4693.68,21
1,2,2025-05-16,0d57393da1,Emily,хранение,3,206.29,10
1,2,2025-05-16,99593ced20,Arcoroc,посуда,2,369.19,26
1,2,2025-05-16,99593ced20,Comet,бытовая химия,1,1319.42,29
1,2,2025-05-16,99593ced20,Aromatikum,декор,1,1423.49,15
1,2,2025-05-16,99593ced20,Greenland,текстиль,3,173.29,5
1,2,2025-05-16,99593ced20,Tescoma,посуда,1,652.91,8
1,2,2025-05-16,99593ced20,MyFamilyBook,декор,3,670.7,17
1,2,2025-05-16,99593ced20,Comet,бытовая химия,1,3847.84,15
1,2,2025-05-16,99593ced20,Westwing,декор,5,1097.28,25
1,2,2025-05-16,99593ced20,Zapak,хранение,5,2776.84,20
1,2,2025-05-16,99593ced20,Lotte Chemical,хранение,3,1788.4,11
1,2,2025-05-16,ca47b9a19d,Megusto,посуда,4,2180.04,19
1,2,2025-05-16,b9010f116a,Westwing,декор,3,2885.97,23
1,2,2025-05-16,152be2d863,MyFamilyBook,декор,1,3249.25,24
1,2,2025-05-16,152be2d863,Westwing,декор,3,2627.5,5
1,2,2025-05-16,31dd7e2315,Megusto,посуда,3,2686.01,0
1,2,2025-05-16,31dd7e2315,Zapak,хранение,1,1049.56,8
1,2,2025-05-16,31dd7e2315,Domestos,бытовая химия,3,2933.49,0
1,2,2025-05-16,31dd7e2315,Zewa,бытовая химия,3,4153.7,7
1,2,2025-05-16,31dd7e2315,Flower Fantasy,декор,3,4737.48,15
1,2,2025-05-16,31dd7e2315,Aromatikum,декор,4,4581.24,22
