num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
9,2,2025-05-16,ac21bbcf15,Zapak,хранение,3,2630.18,12
9,2,2025-05-16,ac21bbcf15,Emily,хранение,1,2953.56,22
9,2,2025-05-16,ac21bbcf15,Zapak,хранение,2,556.91,0
9,2,2025-05-16,ac21bbcf15,Zewa,бытовая химия,2,4582.04,22
9,2,2025-05-16,ac21bbcf15,Domestos,бытовая химия,3,2843.42,14
9,2,2025-05-16,ac21bbcf15,Vanish,бытовая химия,1,2307.4,19
9,2,2025-05-16,ac21bbcf15,Aromatikum,декор,1,4935.28,30
9,2,2025-05-16,931a024704,Ceramica De Bolsico,посуда,2,2120.28,27
9,2,2025-05-16,931a024704,Emily,хранение,5,1423.98,13
9,2,2025-05-16,931a024704,Camelion,декор,1,3862.62,4
9,2,2025-05-16,e457652b6f,Belvedere,текстиль,2,805.65,29
9,2,2025-05-16,8bb459916d,Flower Fantasy,декор,4,4345.47,18
9,2,2025-05-16,8bb459916d,Flower Fantasy,декор,3,424.09,28
9,2,2025-05-16,8bb459916d,Aromatikum,декор,3,1430.64,7
9,2,2025-05-16,8bb459916d,Tescoma,посуда,1,3980.81,28
9,2,2025-05-16,8bb459916d,Arcoroc,посуда,3,3306.63,29
9,2,2025-05-16,58b7be11ef,Bella,текстиль,1,4018.91,29
9,2,2025-05-16,58b7be11ef,MyFamilyBook,декор,5,4374.01,9
9,2,2025-05-16,58b7be11ef,Flower Fantasy,декор,3,360.91,22
9,2,2025-05-16,58b7be11ef,Emily,хранение,1,1015.71,22
9,2,2025-05-16,58b7be11ef,Lotte Chemical,хранение,2,1061.8,19
9,2,2025-05-16,58b7be11ef,Flower Fantasy,декор,1,2862.3,15
9,2,2025-05-16,58b7be11ef,Zewa,бытовая химия,3,989.37,30
9,2,2025-05-16,58b7be11ef,Greenland,текстиль,2,281.6,4
9,2,2025-05-16,142b83d218,Giraffa,текстиль,1,3734.77,0
9,2,2025-05-16,142b83d218,Emily,хранение,1,1936.67,3
9,2,2025-05-16,142b83d218,Сонкрафт,текстиль,3,1750.65,19
9,2,2025-05-16,142b83d218,Domestos,бытовая химия,1,1797.9,12
