num_shop,num_cash_desk,dt,doc_id,item,category,amount,price,discount
2,2,2025-05-16,11d420c907,MyFamilyBook,декор,3,4699.93,22
2,2,2025-05-16,11d420c907,Giraffa,текстиль,1,4686.4,30
2,2,2025-05-16,11d420c907,Comet,бытовая химия,2,3832.86,2
2,2,2025-05-16,dd7ac8b293,Comet,бытовая химия,1,3780.28,3
2,2,2025-05-16,dd7ac8b293,Comet,бытовая химия,1,4940.06,5
2,2,2025-05-16,dd7ac8b293,MyFamilyBook,декор,1,2354.9,7
2,2,2025-05-16,dd7ac8b293,Bella,текстиль,4,3073.24,13
2,2,2025-05-16,dd7ac8b293,MyFamilyBook,декор,5,3030.66,25
2,2,2025-05-16,dd7ac8b293,Сонкрафт,текстиль,3,2194.18,23
2,2,2025-05-16,9291319528,Emily,хранение,2,3877.09,11
2,2,2025-05-16,9291319528,Vanish,бытовая химия,3,4721.41,5
2,2,2025-05-16,9291319528,Belvedere,текстиль,2,214.0,15
2,2,2025-05-16,9291319528,Emily,хранение,4,3856.04,8
2,2,2025-05-16,9291319528,ProfiLine,посуда,2,3047.14,16
2,2,2025-05-16,9291319528,Tescoma,посуда,3,3008.99,4
2,2,2025-05-16,9291319528,Grandella,хранение,2,2182.08,15
2,2,2025-05-16,9291319528,Grandella,хранение,2,2629.99,12
2,2,2025-05-16,9291319528,Tescoma,посуда,3,4829.7,9
2,2,2025-05-16,9291319528,ProfiLine,посуда,2,1673.66,5
2,2,2025-05-16,7b9c90639c,ProfiLine,посуда,2,4783.11,16
2,2,2025-05-16,7b9c90639c,Vanish,бытовая химия,4,4622.16,19
2,2,2025-05-16,7b9c90639c,Ceramica De Bolsico,посуда,1,4862.96,23
2,2,2025-05-16,7b9c90639c,Megusto,посуда,1,4703.45,14
2,2,2025-05-16,7b9c90639c,Pril,бытовая химия,1,3862.36,5
2,2,2025-05-16,7b9c90639c,ProfiLine,посуда,2,4740.22,19
2,2,2025-05-16,7b9c90639c,Pril,бытовая химия,2,1699.2,30
2,2,2025-05-16,7b9c90639c,Belvedere,текстиль,4,1143.83,28
2,2,2025-05-16,b8476c6904,Сонкрафт,текстиль,2,1388.68,24
2,2,2025-05-16,b8476c6904,ProfiLine,посуда,4,3614.76,11
2,2,2025-05-16,b8476c6904,Giraffa,текстиль,2,3505.31,23
2,2,2025-05-16,b8476c6904,Giraffa,текстиль,4,3652.6,11
2,2,2025-05-16,b8476c6904,Belvedere,текстиль,1,3038.55,12
2,2,2025-05-16,b8476c6904,Camelion,декор,2,3497.23,17
2,2,2025-05-16,b8476c6904,Megusto,посуда,4,1211.82,30
2,2,2025-05-16,b8476c6904,Arcoroc,посуда,2,434.13,26
2,2,2025-05-16,b8476c6904,Belvedere,текстиль,2,4489.76,1
2,2,2025-05-16,eec7dc1e51,Zapak,хранение,4,65.89,5
2,2,2025-05-16,eec7dc1e51,3M Command,хранение,4,1988.31,18
2,2,2025-05-16,eec7dc1e51,Megusto,посуда,1,4140.4,13
2,2,2025-05-16,b676e22126,Lotte Chemical,хранение,4,4004.9,25
2,2,2025-05-16,b676e22126,Aromatikum,декор,5,1704.22,29
2,2,2025-05-16,b676e22126,MyFamilyBook,декор,3,4379.01,22
2,2,2025-05-16,b676e22126,Zewa,бытовая химия,4,1354.61,12
2,2,2025-05-16,b676e22126,Pril,бытовая химия,1,4145.71,18
2,2,2025-05-16,b676e22126,Aromatikum,декор,4,607.73,22
2,2,2025-05-16,b676e22126,Domestos,бытовая химия,2,894.17,16
2,2,2025-05-16,b676e22126,3M Command,хранение,3,1006.28,20
2,2,2025-05-16,b676e22126,MyFamilyBook,декор,2,2472.28,22
2,2,2025-05-16,b676e22126,Flower Fantasy,декор,1,3353.94,25
2,2,2025-05-16,54ca5dc84f,Pril,бытовая химия,4,621.4,13
2,2,2025-05-16,54ca5dc84f,Westwing,декор,3,1207.38,12
2,2,2025-05-16,b4af7ce78b,Ceramica De Bolsico,посуда,1,4939.99,22
2,2,2025-05-16,b4af7ce78b,Pril,бытовая химия,5,1019.29,6
2,2,2025-05-16,b4af7ce78b,Сонкрафт,текстиль,4,612.62,14
2,2,2025-05-16,b4af7ce78b,Pril,бытовая химия,3,1629.88,28
2,2,2025-05-16,b4af7ce78b,Grandella,хранение,1,4872.96,28
2,2,2025-05-16,b4af7ce78b,Megusto,посуда,5,4413.61,3
2,2,2025-05-16,79785a1917,Arcoroc,посуда,4,3862.25,23
2,2,2025-05-16,79785a1917,Westwing,декор,4,915.49,30
2,2,2025-05-16,79785a1917,Megusto,посуда,4,4388.84,6
2,2,2025-05-16,79785a1917,Comet,бытовая химия,2,4220.33,16
2,2,2025-05-16,79785a1917,Zapak,хранение,5,4973.81,17
2,2,2025-05-16,79785a1917,3M Command,хранение,3,3089.26,0
2,2,2025-05-16,79785a1917,Belvedere,текстиль,1,1602.31,21
2,2,2025-05-16,79785a1917,Lotte Chemical,хранение,3,857.29,24
2,2,2025-05-16,79785a1917,Giraffa,текстиль,2,91.76,10
2,2,2025-05-16,79785a1917,Giraffa,текстиль,1,2442.88,2
2,2,2025-05-16,f99b109d6f,Vanish,бытовая химия,1,168.13,8
2,2,2025-05-16,f99b109d6f,Zewa,бытовая химия,5,3210.09,18
2,2,2025-05-16,f99b109d6f,Bella,текстиль,4,516.42,3
